Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,No,1.0,Graduate,No,3644,1027,104.0,120.0,1.0,Semiurban,Y
Male,Yes,2.0,Graduate,Yes,7594,1519,89.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,3744,813,113.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,Yes,3832,672,81.0,240.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,8595,1062,189.0,360.0,0.0,Urban,N
,No,2.0,Graduate,No,4326,1171,137.0,360.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,5568,1793,41.0,240.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,Yes,4791,3242,159.0,360.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,5471,2556,115.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,10347,1690,129.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,3951,2973,145.0,360.0,1.0,Urban,Y
Female,Yes,2.0,Graduate,No,7288,1376,98.0,180.0,1.0,Urban,Y
Female,Yes,1.0,Graduate,No,7581,1992,88.0,360.0,1.0,Semiurban,Y
Female,No,1.0,Graduate,No,7333,1030,170.0,,1.0,Semiurban,N
Male,No,2.0,Graduate,No,10142,1349,66.0,360.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,1913,1108,76.0,180.0,0.0,Urban,N
Male,No,0.0,Graduate,No,2797,303,85.0,360.0,0.0,Rural,N
Male,Yes,0.0,Not Graduate,No,3603,310,203.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,4441,407,232.0,300.0,1.0,Urban,Y
Female,Yes,,Not Graduate,No,6252,1699,85.0,360.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,3696,3290,77.0,360.0,1.0,Rural,Y
Male,Yes,2.0,Graduate,No,3683,2966,136.0,,1.0,Rural,N
Male,No,3.0,Graduate,No,5817,2007,115.0,360.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,6918,893,191.0,300.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,5523,654,163.0,120.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,7072,1483,281.0,240.0,1.0,Urban,Y
Female,Yes,2.0,Not Graduate,No,2526,874,79.0,180.0,1.0,Urban,Y
Male,Yes,,Graduate,Yes,3999,372,189.0,180.0,,Semiurban,N
Female,Yes,1.0,Graduate,No,3525,570,105.0,360.0,1.0,Semiurban,Y
Female,Yes,2.0,Graduate,No,4327,1024,74.0,240.0,1.0,Urban,Y
Male,No,2.0,Graduate,Yes,5388,3216,104.0,360.0,1.0,Urban,Y
Female,Yes,2.0,Graduate,No,2240,264,109.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Not Graduate,No,4306,464,221.0,360.0,1.0,Rural,N
Female,Yes,2.0,Graduate,No,3980,1093,,360.0,1.0,Semiurban,Y
Male,Yes,2.0,Not Graduate,No,2640,717,86.0,360.0,1.0,Semiurban,N
Female,Yes,,Graduate,No,7150,1842,133.0,360.0,1.0,Rural,N
Female,No,1.0,Not Graduate,No,5508,1118,72.0,180.0,0.0,Semiurban,N
Female,Yes,0.0,Graduate,No,4341,365,268.0,360.0,1.0,Semiurban,Y
,No,3.0,Graduate,No,10958,890,288.0,360.0,1.0,Urban,N
Male,Yes,0.0,Graduate,No,2759,1530,128.0,180.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,11232,2166,170.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Not Graduate,Yes,4953,459,246.0,360.0,1.0,Urban,N
Male,No,2.0,Graduate,No,3829,1605,119.0,300.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,4394,1046,165.0,,0.0,Semiurban,N
Male,No,,Not Graduate,No,4609,2948,67.0,360.0,0.0,Urban,Y
Female,Yes,0.0,Graduate,Yes,11898,899,42.0,,0.0,Rural,Y
Male,No,3.0,Graduate,No,6267,374,200.0,360.0,,Urban,N
Female,Yes,0.0,Graduate,No,3258,760,122.0,360.0,0.0,Semiurban,N
Male,No,0.0,Graduate,No,7575,205,284.0,300.0,1.0,Semiurban,N
Female,Yes,2.0,Not Graduate,No,4629,263,93.0,360.0,1.0,Semiurban,N
Female,No,1.0,Graduate,No,1305,1853,64.0,300.0,1.0,Urban,N
Male,Yes,3.0,Graduate,No,7490,1705,191.0,360.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,7579,1928,273.0,120.0,1.0,Rural,N
Female,Yes,1.0,Not Graduate,No,4747,822,67.0,120.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,4089,582,78.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Not Graduate,No,7918,5160,242.0,,1.0,Rural,Y
Male,No,1.0,Graduate,No,3988,1467,328.0,300.0,,Urban,N
Male,Yes,1.0,Graduate,No,8703,523,166.0,360.0,1.0,Rural,Y
Male,Yes,2.0,Not Graduate,No,4035,3513,89.0,360.0,0.0,Rural,Y
Male,Yes,0.0,Graduate,No,5216,3174,231.0,240.0,1.0,Semiurban,Y
,No,0.0,Graduate,No,6556,2073,110.0,240.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,5953,1160,90.0,360.0,1.0,Semiurban,Y
Female,No,3.0,Graduate,No,3875,660,98.0,360.0,0.0,Urban,Y
Male,Yes,0.0,Graduate,No,6390,928,179.0,300.0,1.0,Rural,Y
Female,No,0.0,Not Graduate,No,7413,2882,131.0,360.0,1.0,Semiurban,N
Male,No,0.0,Not Graduate,No,3338,733,161.0,360.0,1.0,Semiurban,N
Male,Yes,1.0,Graduate,No,6636,442,193.0,240.0,0.0,Semiurban,N
Male,No,0.0,Graduate,No,5141,2048,113.0,240.0,1.0,Rural,N
Male,No,3.0,Graduate,No,3446,1280,206.0,300.0,1.0,Semiurban,N
Male,No,0.0,Graduate,No,6268,757,129.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,Yes,7785,816,98.0,,0.0,Semiurban,N
Male,Yes,0.0,Not Graduate,No,4209,154,56.0,240.0,1.0,Rural,Y
Male,Yes,1.0,Graduate,No,6413,864,111.0,360.0,1.0,Semiurban,Y
Female,No,3.0,Not Graduate,No,4612,2702,254.0,180.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,7111,589,188.0,360.0,1.0,Rural,Y
Male,No,3.0,Graduate,No,8421,5715,161.0,240.0,1.0,Semiurban,Y
Female,No,0.0,Graduate,No,6121,1301,71.0,360.0,1.0,Urban,Y
Male,No,3.0,Graduate,No,7380,343,97.0,300.0,0.0,Urban,N
Male,No,1.0,Graduate,,7956,1567,176.0,180.0,1.0,Semiurban,Y
Female,Yes,0.0,Not Graduate,No,4195,588,197.0,360.0,0.0,Semiurban,N
,Yes,0.0,Graduate,No,4574,2082,191.0,360.0,1.0,Rural,Y
Female,Yes,,Not Graduate,No,6486,3013,146.0,360.0,0.0,Rural,N
Female,Yes,0.0,Graduate,No,9247,2383,84.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,3067,2345,198.0,360.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,6798,930,96.0,,1.0,Semiurban,N
Male,No,0.0,Not Graduate,No,8907,603,199.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,No,5068,1913,111.0,,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,5456,644,277.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Not Graduate,Yes,5398,956,105.0,360.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,5260,666,,240.0,1.0,Urban,N
Male,Yes,0.0,Graduate,No,3818,738,123.0,240.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,5159,2021,84.0,300.0,1.0,Urban,Y
Female,Yes,0.0,Not Graduate,No,3877,700,76.0,,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,Yes,7164,2048,83.0,360.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,Yes,2357,3002,237.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,7820,842,79.0,300.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,8347,505,105.0,180.0,1.0,Semiurban,Y
Male,Yes,1.0,Not Graduate,No,5928,2600,343.0,360.0,1.0,Urban,N
Male,Yes,1.0,Graduate,No,10848,1640,202.0,360.0,1.0,Rural,N
Female,Yes,1.0,Graduate,No,6600,683,200.0,180.0,1.0,Semiurban,N
Male,No,1.0,Not Graduate,No,6259,998,317.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,Yes,2293,1743,121.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,,8580,299,43.0,300.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,3618,3870,191.0,360.0,1.0,Rural,N
Female,No,2.0,Graduate,Yes,3415,2455,115.0,360.0,1.0,Urban,N
Female,No,1.0,Graduate,Yes,6035,1321,344.0,360.0,1.0,Semiurban,N
Female,No,2.0,Graduate,,3886,3740,40.0,180.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,5037,3337,76.0,300.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,8874,1125,94.0,300.0,0.0,Rural,Y
Male,Yes,1.0,Graduate,No,10283,1057,122.0,300.0,1.0,Rural,Y
Male,No,1.0,Graduate,No,4209,1091,61.0,360.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,5130,1957,153.0,300.0,1.0,Urban,Y
Female,Yes,3.0,Graduate,Yes,13324,1848,92.0,360.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,10240,204,209.0,300.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,8027,1758,245.0,360.0,0.0,Urban,N
Male,No,2.0,Graduate,Yes,3882,1750,108.0,360.0,1.0,Urban,Y
Male,Yes,,Graduate,,4244,1100,166.0,360.0,1.0,Rural,N
Male,No,2.0,Graduate,No,7990,1383,128.0,240.0,1.0,Semiurban,Y
Female,Yes,3.0,Graduate,No,2124,253,123.0,300.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,8637,430,58.0,120.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,9583,644,120.0,180.0,1.0,Semiurban,Y
Male,Yes,0.0,Not Graduate,No,4794,1975,198.0,300.0,0.0,Rural,N
Male,Yes,0.0,Not Graduate,No,10357,3101,155.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,6727,1883,78.0,,,Urban,Y
Male,Yes,2.0,Graduate,No,3178,1440,58.0,360.0,1.0,Semiurban,Y
Female,No,3.0,Graduate,Yes,5791,2190,118.0,180.0,0.0,Rural,N
Male,Yes,3.0,Graduate,No,4067,70,85.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,6120,2931,91.0,180.0,1.0,Semiurban,Y
Male,Yes,2.0,Graduate,No,3069,1187,86.0,360.0,0.0,Urban,N
Male,Yes,2.0,Graduate,No,10704,2683,129.0,360.0,1.0,Urban,Y
,Yes,0.0,Graduate,No,7119,2091,172.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,4557,683,84.0,180.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,6192,1577,82.0,300.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,5489,736,64.0,180.0,0.0,Urban,N
Male,Yes,1.0,Graduate,No,907,1834,140.0,360.0,0.0,Rural,N
Female,No,2.0,Graduate,No,10875,4183,196.0,360.0,,Urban,N
Female,Yes,0.0,Graduate,No,5441,1840,121.0,360.0,1.0,Rural,Y
Female,No,2.0,Graduate,No,6034,656,172.0,360.0,1.0,Urban,N
Female,No,0.0,Graduate,No,2849,2457,223.0,360.0,1.0,Rural,N
Male,No,,Graduate,No,6096,624,145.0,360.0,1.0,Rural,Y
Female,No,1.0,Graduate,No,6617,3017,79.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,3403,525,74.0,180.0,1.0,Urban,Y
Male,No,2.0,Not Graduate,No,7549,2748,81.0,360.0,0.0,Urban,N
Female,No,0.0,Graduate,No,2010,863,294.0,300.0,0.0,Rural,N
Male,Yes,1.0,Graduate,No,5114,1979,335.0,180.0,1.0,Urban,N
Female,Yes,0.0,Graduate,No,2795,2475,106.0,180.0,1.0,Urban,Y
Male,Yes,1.0,Not Graduate,No,5685,1563,217.0,360.0,1.0,Urban,N
Male,No,0.0,Graduate,No,4665,946,237.0,360.0,,Urban,N
Female,No,0.0,Not Graduate,No,6821,1608,59.0,300.0,1.0,Urban,Y
Female,Yes,3.0,Graduate,No,5407,1187,,360.0,0.0,Rural,N
Male,Yes,0.0,Graduate,Yes,6741,1353,112.0,360.0,1.0,Rural,Y
Male,Yes,2.0,Not Graduate,No,5742,300,109.0,360.0,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,No,8824,2148,65.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,Yes,8270,1529,295.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,3971,223,133.0,360.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,8530,996,280.0,300.0,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,Yes,6593,134,229.0,300.0,1.0,Semiurban,N
,No,3.0,Graduate,No,9186,1376,107.0,360.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,3463,1937,135.0,120.0,1.0,Semiurban,Y
Male,No,2.0,Graduate,No,3060,760,90.0,300.0,1.0,Urban,Y
,Yes,0.0,Not Graduate,No,3089,712,96.0,360.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,10342,954,160.0,180.0,1.0,Urban,N
Male,Yes,3.0,Graduate,No,9268,709,186.0,180.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,8266,601,42.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,,2898,186,43.0,360.0,1.0,Semiurban,Y
Female,No,0.0,Graduate,No,8308,689,97.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Not Graduate,Yes,2989,310,148.0,360.0,,Rural,N
Male,No,,Graduate,No,1319,2923,239.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,,4619,3282,132.0,300.0,1.0,Semiurban,Y
Female,No,0.0,Graduate,No,5172,1857,112.0,240.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,9784,2824,171.0,180.0,1.0,Urban,Y
Male,Yes,3.0,Not Graduate,,3438,639,,360.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,13781,1924,133.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,6102,1888,119.0,360.0,1.0,Urban,Y
Female,No,0.0,Graduate,Yes,5324,1626,139.0,360.0,1.0,Rural,Y
,Yes,,Graduate,No,5312,931,224.0,240.0,1.0,Rural,Y
Male,Yes,2.0,Graduate,No,3054,1301,47.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,4799,1579,123.0,360.0,0.0,Rural,Y
Male,Yes,0.0,Graduate,No,6307,1551,185.0,360.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,8384,568,165.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,4713,3147,50.0,360.0,1.0,Rural,Y
Female,No,1.0,Not Graduate,No,6076,1382,43.0,360.0,1.0,Urban,Y
Male,No,3.0,Not Graduate,,7822,2246,179.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,4647,826,49.0,120.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,No,8624,1837,135.0,180.0,0.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,7145,1454,216.0,180.0,1.0,Urban,N
Male,No,2.0,Graduate,No,8023,624,56.0,,1.0,Rural,Y
Female,Yes,2.0,Graduate,No,2211,1317,281.0,360.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,4903,1026,176.0,360.0,1.0,Rural,N
,Yes,0.0,Not Graduate,No,4150,1112,429.0,360.0,1.0,Urban,N
Male,Yes,1.0,Not Graduate,No,1960,2530,99.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,11586,1203,244.0,360.0,1.0,Urban,N
Female,No,0.0,Graduate,No,8295,2425,105.0,240.0,1.0,Urban,N
Male,Yes,1.0,Graduate,No,2616,1965,130.0,360.0,1.0,Semiurban,Y
Female,Yes,3.0,Graduate,No,9938,1427,89.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,5480,2630,127.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,No,6849,2489,202.0,360.0,1.0,Semiurban,Y
Female,Yes,0.0,Not Graduate,No,4206,1430,,180.0,1.0,Semiurban,Y
Female,Yes,2.0,Graduate,Yes,8597,1512,79.0,360.0,1.0,Urban,Y
Female,Yes,1.0,Graduate,Yes,5391,2649,141.0,360.0,1.0,Semiurban,N
Male,No,2.0,Graduate,No,7018,2053,95.0,360.0,1.0,Urban,Y
,Yes,0.0,Graduate,No,9005,3125,145.0,360.0,1.0,Rural,Y
Female,No,1.0,Graduate,No,7434,1184,217.0,360.0,1.0,Rural,N
Male,No,1.0,Not Graduate,,4664,481,99.0,180.0,0.0,Urban,N
Male,Yes,0.0,Graduate,No,5404,739,161.0,240.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,8139,205,77.0,300.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,1053,698,226.0,180.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,4950,2037,189.0,360.0,1.0,Rural,N
Female,Yes,2.0,Not Graduate,Yes,5624,1199,84.0,300.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,6422,619,83.0,360.0,1.0,Urban,Y
Male,No,0.0,Not Graduate,No,4207,843,251.0,360.0,1.0,Urban,N
Male,Yes,2.0,Graduate,No,5359,1627,326.0,240.0,1.0,Semiurban,N
Female,No,0.0,Graduate,No,6083,879,86.0,360.0,1.0,Rural,Y
Male,Yes,1.0,Graduate,No,6034,1096,203.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,5940,320,107.0,360.0,1.0,Urban,Y
Female,Yes,3.0,Graduate,No,4732,2879,251.0,360.0,1.0,Rural,N
Female,No,2.0,Not Graduate,Yes,6210,3159,110.0,120.0,1.0,Rural,Y
Female,No,2.0,Graduate,No,9681,649,181.0,360.0,1.0,Urban,Y
,No,0.0,Graduate,No,5396,996,139.0,360.0,1.0,Rural,N
Male,Yes,2.0,Graduate,No,6174,177,35.0,360.0,0.0,Urban,N
Female,Yes,0.0,Graduate,Yes,5353,2719,,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,9459,419,179.0,240.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,4958,1272,169.0,120.0,1.0,Semiurban,Y
Female,No,,Graduate,,3654,538,148.0,360.0,1.0,Rural,Y
Female,No,0.0,Graduate,No,7552,1294,291.0,360.0,1.0,Semiurban,Y
Female,No,1.0,Graduate,No,4846,2373,196.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,7367,1955,184.0,300.0,1.0,Urban,N
Male,Yes,0.0,Graduate,No,4491,2059,35.0,240.0,1.0,Semiurban,Y
Female,Yes,2.0,Graduate,No,3271,375,201.0,300.0,0.0,Semiurban,N
,Yes,0.0,Not Graduate,Yes,5476,1247,,300.0,1.0,Semiurban,N
Male,Yes,2.0,Graduate,No,2750,4512,127.0,360.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,6360,1557,52.0,360.0,1.0,Rural,Y
Male,No,2.0,Graduate,No,7969,1331,163.0,,1.0,Rural,Y
Female,Yes,1.0,Graduate,No,11981,1064,221.0,180.0,1.0,Semiurban,N
Female,Yes,0.0,Not Graduate,No,4403,1453,122.0,300.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,3936,1291,124.0,360.0,1.0,Rural,Y
Male,Yes,1.0,Not Graduate,No,7886,4004,76.0,360.0,1.0,Semiurban,Y
Female,No,2.0,Not Graduate,No,7644,2273,220.0,360.0,1.0,Semiurban,N
Female,Yes,0.0,Graduate,No,7861,1176,55.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,Yes,12064,2195,139.0,300.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,,5629,695,121.0,240.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,13159,1275,155.0,360.0,0.0,Rural,N
Male,Yes,0.0,Graduate,No,4772,879,191.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,4089,2094,118.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,3913,1206,201.0,360.0,1.0,Semiurban,N
Female,No,1.0,Graduate,No,3800,1437,,360.0,1.0,Semiurban,N
Male,No,,Graduate,No,12323,1136,152.0,120.0,0.0,Semiurban,N
Female,Yes,3.0,Not Graduate,No,9239,1681,68.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,Yes,11827,2117,102.0,360.0,1.0,Rural,Y
Male,No,0.0,Not Graduate,,2148,3165,49.0,300.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,2978,1054,132.0,360.0,1.0,Rural,Y
,No,3.0,Graduate,No,4856,567,186.0,360.0,1.0,Semiurban,Y
Female,No,2.0,Graduate,No,4519,1747,115.0,180.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,6187,441,122.0,360.0,1.0,Rural,Y
Male,No,2.0,Graduate,No,5691,1030,157.0,300.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,Yes,3400,333,165.0,300.0,1.0,Semiurban,N
Female,No,0.0,Not Graduate,No,4293,6894,47.0,180.0,1.0,Urban,Y
,Yes,0.0,Graduate,No,4983,2897,92.0,240.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,3152,2715,,240.0,1.0,Semiurban,Y
Female,No,0.0,Not Graduate,Yes,5280,3272,104.0,300.0,1.0,Rural,N
Male,Yes,3.0,Graduate,No,3253,2516,264.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,5211,1564,187.0,240.0,0.0,Urban,N
Male,Yes,3.0,Graduate,No,3640,1597,127.0,360.0,1.0,Urban,N
Female,No,1.0,Not Graduate,Yes,8294,3062,,300.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,Yes,6719,3199,149.0,360.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,6645,612,382.0,,1.0,Urban,N
Female,No,0.0,Graduate,Yes,7588,1180,137.0,240.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,6878,1400,92.0,240.0,1.0,Semiurban,Y
Female,No,0.0,Graduate,No,8317,2569,65.0,360.0,1.0,Urban,Y
Male,Yes,1.0,Not Graduate,No,5953,700,,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,7540,636,103.0,180.0,1.0,Rural,Y
Male,Yes,,Not Graduate,Yes,6555,408,137.0,300.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,6534,892,163.0,240.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,,2658,1020,80.0,180.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,3434,3670,148.0,360.0,1.0,Semiurban,Y
Female,Yes,3.0,Graduate,No,6216,2372,116.0,360.0,1.0,Rural,Y
Female,Yes,2.0,Graduate,Yes,3924,2568,54.0,360.0,,Urban,N
Male,No,0.0,Graduate,No,5399,550,167.0,300.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,4367,1127,178.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,4445,2172,240.0,300.0,1.0,Semiurban,Y
Female,No,3.0,Graduate,Yes,5678,1477,67.0,300.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,4921,1919,330.0,360.0,1.0,Urban,N
Male,No,,Graduate,Yes,9857,414,84.0,240.0,1.0,Semiurban,Y
Male,No,,Graduate,No,2793,1432,340.0,360.0,,Semiurban,N
Female,No,0.0,Graduate,No,7115,2253,38.0,360.0,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,No,7727,567,130.0,180.0,0.0,Semiurban,Y
Male,No,0.0,Graduate,No,10155,247,155.0,,1.0,Rural,Y
Male,Yes,1.0,Graduate,No,5739,546,118.0,180.0,0.0,Semiurban,N
Female,No,0.0,Not Graduate,No,7391,3035,66.0,300.0,1.0,Semiurban,Y
Male,Yes,2.0,Graduate,,9801,472,99.0,360.0,1.0,Rural,Y
Male,No,2.0,Not Graduate,No,4206,1349,151.0,,1.0,Rural,Y
Male,No,1.0,Not Graduate,No,3650,237,354.0,180.0,1.0,Urban,N
Male,No,1.0,Not Graduate,No,5856,636,68.0,360.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,No,5032,1543,92.0,360.0,,Rural,N
Male,No,0.0,Not Graduate,No,7456,1326,58.0,240.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,Yes,2877,2721,103.0,360.0,,Rural,N
Male,No,0.0,Graduate,No,9519,1783,,360.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,Yes,6239,567,208.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,4965,1114,152.0,240.0,0.0,Semiurban,N
,Yes,2.0,Graduate,Yes,5578,945,258.0,360.0,,Rural,N
Male,Yes,1.0,Graduate,No,8529,133,125.0,180.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,6935,3733,18.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,5529,1373,156.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,5089,1559,45.0,300.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,5193,2124,205.0,240.0,1.0,Urban,Y
Male,No,0.0,Graduate,Yes,7319,2144,125.0,,1.0,Rural,Y
Female,Yes,0.0,Not Graduate,Yes,4904,2304,89.0,360.0,1.0,Semiurban,Y
Female,Yes,2.0,Graduate,No,7074,987,63.0,300.0,1.0,Semiurban,Y
Female,Yes,3.0,Graduate,No,3703,896,97.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,3992,2792,122.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,5501,3795,306.0,300.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,5071,236,117.0,180.0,1.0,Semiurban,N
,Yes,1.0,Not Graduate,No,4101,2724,143.0,360.0,,Semiurban,N
Male,Yes,2.0,Graduate,No,3240,1114,121.0,300.0,1.0,Rural,N
Male,Yes,0.0,Not Graduate,No,3830,1262,143.0,300.0,,Urban,N
Male,No,0.0,Graduate,No,10539,71,,240.0,1.0,Urban,Y
Male,No,2.0,Graduate,No,4094,1348,127.0,360.0,1.0,Urban,Y
Female,Yes,1.0,Graduate,No,1818,838,88.0,240.0,1.0,Urban,Y
Female,Yes,0.0,Not Graduate,No,5689,115,180.0,360.0,1.0,Semiurban,N
Female,No,1.0,Graduate,No,4094,2979,68.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,4852,1546,164.0,120.0,1.0,Rural,Y
Male,Yes,0.0,Not Graduate,No,8077,1721,182.0,360.0,1.0,Urban,N
Male,Yes,2.0,Graduate,No,5020,2963,39.0,360.0,1.0,Rural,Y
Female,Yes,2.0,Graduate,No,4759,2171,64.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Not Graduate,No,4205,397,43.0,300.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,4931,2522,234.0,360.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,6550,300,95.0,300.0,1.0,Rural,Y
Male,Yes,2.0,Graduate,No,2277,2055,228.0,120.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,,3015,4328,106.0,360.0,0.0,Semiurban,N
